gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene5350,5.18E-21,8.89E-20,4.51E-16,4.33E-17,2.27E-18,1.16E-20,9.61E-21,1.09E-21,1.11E-18,2.86E-18,1.48E-19,4.69E-13,5.62E-19,6.89E-18,1.91E-18,2.72E-20
Gene5351,0.8497637,0.4913893,0.1056179,6.23E-11,1.175858,1.44E-15,0.000292408,1.52E-13,8.22E-10,1.02E-21,4.36E-06,3.94E-15,0.866245,0.00062071,5.86E-10,1.31E-20
Gene5352,0,0.1379845,0.291211,1.23055,0.1227077,0.1235231,0,0,0,0,0,0,0,0,0,0
Gene5353,0,0,0,1.91E-44,0,0,0,0.007805782,0,0,1.06E-32,0,1.03E-36,2.49E-57,0,0
Gene5354,10.49366,5.600216,9.557937,9.322368,23.72652,13.96446,20.23211,20.38921,1.805643,0.09417258,2.019982,0.08642816,16.525,26.71696,19.74621,13.46255
Gene5355,0,0,0,0,0,0.2065743,0,0,0,0,0,0.2158754,0.08473716,0.4712238,0.3592049,0
Gene5356,0.924464,0.5848756,0.7461164,0.8393524,0.4143536,1.460705,3.782038,2.190645,0.5438957,0,0,0,4.139083,2.472959,1.603483,0.9085813
Gene5357,0.1096618,0.230625,0.2440778,0.06008144,0.3423517,0.4925996,0.6475052,0.9137278,1.45E-19,4.71E-24,2.06E-27,3.06E-17,0.368711,0.5479505,1.158901,1.397908
Gene5358,32.25656,20.27593,38.55662,29.62613,17.42928,7.939101,27.77574,16.56475,1.252572,3.046324,2.482688,5.84524,25.96823,35.52836,19.75958,23.28879
Gene5359,5.207883,6.210856,7.324746,4.77986,5.62203,10.13524,14.81892,12.90223,1.120811,0.686753,2.483212,0.934684,20.76569,15.86706,20.78781,15.98384
Gene5360,6.242464,1.655341,6.870886,5.33588,4.104362,6.851096,11.50626,12.31476,0.05080801,0,0,0,17.36223,17.17161,20.84757,13.49297
Gene5361,12.87408,9.756432,13.00761,7.054766,8.894407,10.42254,11.20632,18.44244,0.02268905,0,1.33E-21,4.64E-41,14.10231,13.02973,15.45464,16.18823
Gene5362,1.80E-14,0.000247996,1.36E-11,4.58E-13,1.16E-13,1.20E-16,8.21E-16,0.01392379,1.92E-08,0.001891358,0.000464143,0.008754264,2.39E-08,5.20E-10,0.000591109,0.000234273
Gene5363,0.6283023,0.5246422,0.3629143,0,1.80E-12,0.3035964,1.72995,0.9445373,0.9839726,0,1.677159,0,0.5562998,0.8565762,0.5863154,0.8251476
Gene5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5365,0.4659096,0.2324481,0.247799,0.2372069,0.3872399,1.217507,0,0.1623079,0,0,0,0,2.158257,0.2239395,0,0.6474682
Gene5366,0.04477389,0.04983121,0.07382294,0.8585562,0.07007407,0.05233818,0.6221652,2.766198,0.1744811,0,0.1066722,0.02185405,1.955919,0.2808506,0.7283179,4.288364
Gene5367,2.451445,0.000118443,3.191438,9.04E-12,7.773459,4.734515,0.000638252,9.240945,0.004848677,3.23E-09,4.65E-07,9.35E-14,5.95E-07,1.44E-05,8.26E-14,5.35E-07
Gene5368,9.075413,9.87014,4.83934,9.140378,15.65666,6.434208,4.91992,5.079407,0,2.236552,0,1.754329,7.119427,1.186726,1.108797,3.408095
Gene5369,7.876088,8.337753,9.573653,9.625414,19.53707,21.95256,25.05244,24.66128,32.06163,13.20173,27.41032,3.926228,27.60427,31.09924,26.77748,18.35788
Gene5370,2.882322,3.885536,4.055242,5.015001,5.854203,3.803836,7.967398,9.24851,0.1651894,0.1904579,1.180943,0.05293968,10.86779,11.84414,13.22803,13.17779
Gene5371,0,0,0,0,0,0,1.059255,3.800678,0.1374831,0,0.7019049,0,1.200162,1.985411,3.578765,4.170502
Gene5372,0,0,0,0,0,0,0,2.55E-56,0,0,0,0,0.03386245,0,1.113887,2.78E-30
Gene5373,1.88E-48,2.90E-46,0.3593751,0.5884697,0.6322454,0.05916662,0.3422361,1.230899,0,0,0.6787514,0,2.687216,2.632253,4.139479,3.711962
Gene5374,2.886962,4.577129,3.464398,3.927868,5.862344,7.189929,8.01473,10.36644,1.964288,1.125087,1.645996,0,9.112872,9.672099,8.36981,7.608534
Gene5375,0.5399236,8.28E-09,0.9139209,0.3000549,1.058685,1.357629,2.372716,2.803152,2.27E-27,0,6.26E-33,1.35E-35,2.076258,1.843578,5.344174,4.364718
Gene5376,0.3149138,0.08205472,0,0,0,0.2892408,1.133011,1.289208,0.1903616,0,0.3583857,0,1.51617,2.592398,0.1902963,0
Gene5377,0.0969037,0,0,0,0,0,0.5129872,0.3510331,0,0,0,0,0.5380631,0.3011984,1.029518,0.483505
Gene5378,0.3991401,1.026591,0.4336921,0.8275704,0.8487182,0.6264909,0.002055761,0.1754945,1.22E-19,0.6067303,8.20E-19,4.32E-08,0.822069,0.5721413,0.06489773,0.2779122
Gene5379,0.1081536,0.05961372,0.2491433,0.5237878,3.61E-38,0.1558678,0.2985864,0.2908543,0,6.12E-36,0,0.1318096,0.193349,0.1202985,0.06830333,0.5794142
Gene5380,0.3081224,9.91E-20,2.91E-17,0.3104316,2.77E-22,3.20E-23,1.04E-36,8.59E-20,0,0,1.19E-05,2.41E-14,9.98E-24,8.65E-73,0,2.60E-26
Gene5381,2.947343,2.628159,4.880344,4.319573,8.613098,4.102759,6.240356,5.174643,0.6859502,0,1.959562,0.5601148,4.359295,2.463415,2.308912,2.941453
Gene5382,1.014227,0.3540614,0.5819978,0.5271483,0.6510737,1.235101,1.665611,1.403109,2.248527,0.7727338,1.25348,0,1.348085,1.223035,1.066687,1.27217
Gene5383,4.99279,2.522332,3.448123,0.9755106,0.915732,3.507028,3.478444,4.348914,0,0,0,0,3.185691,2.739657,4.928048,4.633432
Gene5384,0.5671338,0.216752,3.13E-28,8.58E-25,1.32E-24,1.58E-29,1.56E-33,4.63E-23,5.09E-23,7.44E-30,3.29E-26,3.67E-16,2.30E-25,1.47E-28,8.70E-25,3.30E-31
Gene5385,15.30521,16.02669,17.79568,21.22494,23.47201,18.01952,19.55231,21.51901,16.6704,6.828437,21.06622,6.689265,18.78586,17.5136,16.41089,16.97056
Gene5386,0,9.86E-38,1.53E-31,0,5.08E-15,0,0,1.12E-36,11.26717,77.91855,0.5680945,39.2249,0,0,0,0
Gene5387,0.4942753,0.07411679,0.1431842,0.3088084,0.5855762,1.47E-27,0.346946,0.4663776,0.3726083,0.1249316,2.06E-21,4.56E-17,0.520094,1.14E-11,0.0852397,2.454434
Gene5388,1.332551,6.621157,4.852664,4.370363,5.040584,3.39853,0.8430505,4.422426,0,1.50E-23,4.72E-40,0,1.488007,1.973765,0.6763226,0.3816853
Gene5389,1.363086,2.332178,1.693449,2.523406,3.805597,3.780537,3.731242,4.321511,0,0,0,0,5.574221,6.592153,8.108131,9.807898
Gene5390,1.91E-10,1.63E-14,2.12E-19,0,3.15E-13,5.27E-15,1.69E-07,6.357403,1.98047,6.61E-06,30.52537,2.351579,3.12E-11,9.463366,9.749236,9.09E-07
Gene5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50E-44
Gene5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5394,9.744436,12.73126,11.65187,14.2549,20.57722,16.48515,22.03652,19.82286,8.613269,1.088658,8.005262,0,20.85115,21.71,18.20596,16.64042
Gene5395,0.06419103,0.1993481,0.5680817,1.116376,0.1264595,1.744022,2.443456,4.241158,1.049084,0,2.496615,0,3.750846,5.331428,5.07172,3.46593
Gene5396,0.6453298,1.538273,0.9874834,1.017506,2.94764,1.520966,3.568787,4.29865,1.572186,0.9908804,4.213443,0.4080011,4.950134,4.861552,4.52337,4.11594
Gene5397,9.886541,6.829465,10.55729,10.92368,7.627179,20.54408,37.0621,35.22238,24.7945,2.760756,33.87966,3.476479,43.0123,47.97587,49.87095,43.60815
Gene5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5399,13.19774,6.757734,18.67246,9.535625,12.06482,12.68289,6.611476,15.84998,9.627171,1.77E-17,3.262462,8.529152,9.900692,7.615277,13.69803,8.676178
Gene5400,3.894582,2.671734,2.705112,3.240691,1.063029,5.677246,9.410485,9.970969,1.723987,3.33E-27,2.690317,1.10E-25,13.3191,13.85734,16.03144,12.39747
Gene5401,4.09E-34,0.4542054,8.13E-39,1.86E-36,9.96E-31,4.19E-37,6.66E-30,5.35E-39,3.09E-32,4.94E-16,2.71E-36,0,1.54E-37,5.58E-33,0.5121016,1.03E-35
Gene5402,3.655991,1.529144,1.207668,5.74919,4.552307,6.017159,4.276925,7.428941,6.766706,0.9178399,6.405569,2.74911,6.476494,4.463407,7.397617,3.423558
Gene5403,0.4623874,0.8485387,1.030701,1.130278,4.428602,4.32553,2.545829,6.58325,8.29815,7.252937,19.73771,4.695228,4.556136,3.073801,3.518208,6.984063
Gene5404,0,0,1.04E-06,0,0,2.80E-13,3.86E-14,1.131944,0.6102574,6.85E-15,0.00144346,0.500466,0.227358,0.003824435,3.21E-16,0.006946759
Gene5405,30.71725,28.42374,28.01963,26.65792,42.97874,31.87273,31.14468,27.99047,1.311426,10.87752,5.00582,0.975772,29.80666,22.13928,21.40463,21.39587
Gene5406,0,0,0,0.07267509,0,0,0,0,2.097548,0,1.027749,0.4483135,0,0,0,0
Gene5407,3.029224,5.026293,5.80179,7.493501,8.856465,6.546863,7.199235,7.739548,1.519309,3.471364,4.588479,0,9.772694,11.7266,11.66598,13.8102
Gene5408,1.631844,1.60595,0.8369242,1.697562,1.323621,1.580527,1.74837,3.381349,0.1308809,0,0,0,1.382106,1.980688,1.285506,1.894941
Gene5409,6.689444,5.355321,3.304297,7.508557,5.066409,5.709112,3.488416,7.045976,0,0,0,0,4.746747,3.159237,4.872468,8.661858
Gene5410,1.700888,3.126103,3.013324,3.67701,4.01008,6.661468,10.38723,9.09985,0.9378564,0.7222235,5.148736,0.2083722,6.988904,8.486402,5.064479,3.653634
Gene5411,1.877363,0.1953058,2.550601,0.002546895,9.12E-07,6.371546,0.01057112,0.001052751,0,0,0,0,0.04142002,1.100755,0.03914281,5.42E-11
Gene5412,0.1371608,0.4221297,0.172096,0.7751872,0.09083821,0.1033145,0.134262,0.08362391,8.68E-19,1.24E-22,1.84E-19,4.15E-18,0.4047974,0.2146634,0.2580989,0.01877274
Gene5413,1.767827,1.527279,1.774279,2.463005,9.353706,3.673842,3.502731,5.200903,0.1628623,0.9315244,0.1661104,0.9813106,2.451818,0.1469276,1.17393,2.405044
Gene5414,15.20835,12.75631,15.71382,11.53714,10.70124,16.87236,16.13895,21.36761,24.19851,5.418939,26.21437,6.055406,15.4705,12.42626,21.77987,19.10616
Gene5415,0.1143828,0.1150131,0,0.5191999,0,0.8619182,0.730859,0.08570763,0,0,0,0,0,0,0,0
Gene5416,92.01323,80.41046,92.39543,84.01232,65.17728,77.66142,137.0768,102.1263,155.294,120.8068,184.376,57.47611,91.13417,89.79084,91.88418,108.7614
Gene5417,19.12102,34.86064,24.26795,31.14802,67.17297,23.44075,24.56878,48.74315,29.2016,10.09913,22.52582,6.90145,25.67194,27.23732,19.84821,29.31992
Gene5418,139.2204,140.4054,157.0413,191.513,92.29208,145.3789,149.064,161.8504,238.5189,249.7977,326.0853,120.1666,68.86682,65.96989,95.93056,76.81994
Gene5419,28.20888,58.63045,50.0011,69.48467,120.9296,36.81036,25.53967,18.71674,45.8273,22.5978,39.67932,8.440339,16.95396,16.28589,17.61342,18.91197
Gene5420,1.799543,0.1029861,1.849947,0.1757925,3.269333,1.833758,0.480793,0.0053242,8.00E-08,3.18E-07,1.93E-06,0,0.000900922,2.686721,1.622455,1.79E-05
Gene5421,0,0,0,0,0,4.34E-53,3.68E-44,3.37E-07,0,0,0,0,4.09E-44,5.35E-43,1.22E-19,7.40E-44
Gene5422,9.77E-32,0,0,7.29E-64,5.33E-78,0,0,4.65E-59,0,0,0,0,0,1.30E-39,0,1.57E-53
Gene5423,3.665785,2.855615,5.861636,6.228035,6.178968,3.409792,2.291414,4.830197,1.955069,3.718855,4.80435,0.1615237,5.664165,0.9775422,3.215822,1.65E-10
Gene5424,0.3249743,7.04E-20,0.7638605,0.1516586,3.83E-13,0.1949602,0.3608915,0.05193821,3.97E-10,0.000285417,0.07147462,0.2841437,2.15E-18,0.2386853,0.1279606,0.09980934
Gene5425,4.367604,2.215487,3.518174,6.82345,12.2963,7.818479,6.671962,7.103861,0.001661713,0,1.672056,0,5.050895,6.257286,3.40921,5.763494
Gene5426,0,0.5333081,0.8702378,0.5172628,3.02E-09,0,0.9876893,1.152835,0,0,0.1634222,0,0.305349,0.4322415,0.4819061,1.238649
Gene5427,2.04E-21,9.00E-21,0.8512448,1.91E-19,0.2987593,0.9982666,0.2481603,1.698943,0.110472,5.12E-15,5.93E-18,2.66E-17,1.712836,1.873763,0.1103234,4.709345
Gene5428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5430,3.03E-19,1.06E-19,2.60E-15,5.66E-15,0.008594395,7.43E-13,1.40E-19,5.54E-07,3.18E-18,0.00010669,2.76E-18,8.24E-15,2.80E-08,1.82E-12,2.71E-13,2.85E-15
Gene5431,2.221714,0.005631704,0.1592927,1.123778,3.386264,0.5172705,2.481109,5.031567,8.09E-30,9.47E-14,1.66E-33,0,1.155808,0.8272465,5.127193,3.252107
Gene5432,7.21E-25,3.88E-25,4.37E-29,2.32E-25,5.62E-24,1.51E-13,2.38E-24,9.80E-18,6.55E-21,1.42E-22,0.000227024,1.42E-17,8.20E-19,9.48E-26,1.31E-26,6.87E-15
Gene5433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5434,2.767537,0.1336879,2.535067,1.702296,0.9701572,3.098437,11.3027,10.90618,7.102472,0.7140664,6.123595,1.01085,12.93944,16.40952,10.46479,14.49364
Gene5435,0,0,1.91E-08,0,0,2.22E-06,9.39E-18,9.70E-05,0,0,0,0,7.15E-12,0.03907512,4.52E-11,8.24E-10
Gene5436,0.4208303,1.097477,0.5382591,1.207418,3.343893,1.541508,2.055538,3.419698,0,0,0.07837195,0,2.617492,3.091815,4.905647,3.953164
Gene5437,188.7724,169.6382,185.8908,147.0552,142.8237,146.229,122.401,115.2907,31.69505,74.77868,22.50228,41.2336,105.9947,99.28904,108.2371,121.8118
Gene5438,1.83E-22,9.60E-22,1.93E-28,6.65E-38,1.03E-33,7.70E-28,4.74E-29,1.25E-30,2.17E-38,7.50E-38,2.27E-45,9.88E-34,2.79E-29,7.31E-30,2.86E-29,7.27E-32
Gene5439,1.389699,4.137551,3.580491,5.266576,6.759884,5.374953,4.888926,4.492626,5.519525,8.103429,12.21539,4.136222,8.472619,5.917127,4.352623,7.936832
Gene5440,0.174851,0.9276615,0.9629762,1.504581,2.283734,0.1653817,0.6431972,0.6695668,3.66759,0,0.6641398,0,4.798609,8.797153,10.32053,6.690001
Gene5441,2.59E-33,3.54E-32,1.81E-32,1.69E-20,3.75E-32,5.81E-32,3.06E-31,1.69E-34,3.15E-19,1.79E-24,2.25E-34,1.72E-30,5.22E-34,3.28E-20,4.16E-33,5.52E-31
Gene5442,6.123603,5.680886,2.1992,3.623787,0.6992575,1.390865,0.2287502,1.889356,0,0,0,0,0.8371013,0,0,0.254469
Gene5443,1.965106,4.63084,1.496289,3.557437,3.432762,6.652755,7.208799,6.575674,0,0,0.1902488,0,9.694248,7.679506,5.656876,12.43772
Gene5444,3.439398,3.488246,3.968809,3.960437,5.021424,5.185213,11.33926,12.78857,10.27669,1.632004,14.25452,0.704126,13.39166,14.00836,16.65146,15.42456
Gene5445,14.38089,17.0035,13.80705,18.35852,20.75587,23.04916,24.67524,23.35302,18.58818,8.723291,26.46014,5.307666,26.10524,25.2537,21.54314,24.29046
Gene5446,4.458179,2.998601,5.677488,5.54862,7.376294,15.76191,14.11832,12.95238,10.59622,6.835094,23.13893,7.335375,26.95584,29.08647,22.09545,29.00433
Gene5447,1405.938,1286.088,1182.05,1275.034,684.2795,1072.612,969.2813,995.4274,518.8348,291.3365,565.7408,597.8601,353.7827,260.6273,446.2267,344.6559
Gene5448,3805.403,4482.748,3721.829,3468.307,3769.395,3180.305,2250.197,2093.741,4758.809,8644.15,2823.83,6925.452,1983.214,1797.346,1738.72,1899.647
Gene5449,5.59E-05,8.23E-05,0.1921905,0.000175512,5.66E-05,0.7266677,2.948836,0.4221691,10.28048,1.951315,4.285623,0.000136678,0.4398517,0.5311618,0.000185763,3.189426
Gene5450,0,0,0.2223389,0,0,1.69439,0.180582,2.097047,0,0,0,0,2.509473,1.269521,1.446437,4.161222
Gene5451,1.113438,0.1244676,1.202167,2.548897,6.811386,7.786882,8.66694,7.333223,24.41499,3.112512,24.23594,2.451389,9.169226,14.09835,9.141768,10.20148
Gene5452,1.479701,2.403949,1.110924,1.507248,2.357203,3.251868,2.269261,3.005966,0.3425631,0.2105055,1.468512,0,1.818158,2.456507,1.401905,1.484488
Gene5453,37.14018,39.95303,38.31019,31.67235,32.6811,48.17879,49.73767,48.47866,175.0602,63.33401,131.234,93.86521,48.03973,56.84579,51.52824,47.37225
Gene5454,0.0942728,0.5212124,0,0.2219789,0.7621885,0.8981191,0.7694029,0.7079172,1.025912,0.5125834,5.690157,0,1.308047,1.014946,1.732911,3.640102
Gene5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5456,4.276001,4.666719,5.198802,6.171035,6.552493,11.86091,8.787954,13.16274,4.843481,1.126207,6.421887,0,22.5768,21.58743,18.4075,25.13926
Gene5457,4.853383,6.156362,5.604517,7.170665,16.37907,6.645307,7.022182,7.190689,0.08121422,0,0.2937154,0.1609686,6.151699,7.481396,8.852925,15.83102
Gene5458,2.030047,2.475105,0.6876925,2.857397,1.708693,0.575288,0.138625,0.6869467,0.09045267,0.1195347,1.006652,0,1.127992,0.5650265,0.9171887,0.933187
Gene5459,0,0.2854708,0.1535696,0,0.2891865,0,1.276459,0.1072523,0.3582454,0.2259691,0,0,0.6403917,0.456007,1.025396,0.7219231
Gene5460,3.750339,6.618822,5.97877,7.578173,13.29252,9.241301,13.07399,12.09393,1.689844,3.206165,7.880815,0.6625242,15.18218,16.27813,16.39025,19.75575
Gene5461,4.766305,3.040473,5.974075,5.291976,10.78162,8.192448,10.84736,9.030369,0,0,0,0,11.64833,9.051824,11.61548,11.86857
Gene5462,2.429714,4.352429,2.153697,2.802246,8.200965,7.775859,9.376471,14.36207,0.8910545,0,6.733542,0,16.98051,16.20493,18.93095,22.21814
Gene5463,0.8544657,0.2702829,1.310777,1.10334,4.412472,4.81201,6.334012,5.168332,1.428499,0.4289752,6.167633,0.4017865,12.88037,11.76535,13.13414,21.1595
Gene5464,3.5684,3.397451,3.567013,3.339625,3.003884,2.853975,3.296995,3.777649,0,0,0,0,2.508479,4.375547,3.99992,2.65611
Gene5465,8.652331,18.73716,16.9567,17.09458,19.56404,13.66926,5.490984,5.027421,32.55357,12.05774,0.7334919,0.8785314,22.88171,24.29639,26.06378,22.68877
Gene5466,4.736574,4.792646,5.012073,5.740984,7.050911,4.499216,3.326552,5.736896,88.74368,53.45627,100.3261,57.98248,4.822641,6.594447,4.139407,3.598172
Gene5467,4.148051,4.324918,4.385595,5.028054,6.295571,3.927255,3.005669,3.72675,43.33336,25.43701,16.44068,38.31979,4.249688,1.771738,3.732941,3.178816
Gene5468,1.265251,2.159368,2.044672,3.189403,5.191338,2.547073,3.745059,3.858454,0,0,0,0,3.843908,4.195448,3.674692,4.753185
Gene5469,3.191456,1.997694,1.787097,3.777942,3.176993,9.095573,15.17691,14.57756,8.007734,1.040267,11.06115,0.06686379,13.96864,14.37369,16.19481,14.07042
Gene5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5472,2.79E-22,2.64E-18,3.14E-20,1.23E-15,2.20E-14,3.69E-20,8.08E-23,1.02E-08,1.46E-14,1.38E-11,2.80E-07,3.32E-21,1.47E-14,3.38E-22,1.53E-14,9.80E-19
Gene5473,0,0,0,0,0,0,0,0,4.32E-16,0,3.88E-10,3.42E-14,0,0,0,0
Gene5474,3.54E-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5476,0.09053916,2.21E-06,0.1243881,0.3248005,0.4003977,0.3793027,1.70E-18,0.01171611,2.30E-10,2.85E-17,3.96E-08,2.55E-28,0.04128875,0.000967045,2.78E-18,3.74E-09
Gene5477,0.1712111,1.179857,0.5016467,2.303134,5.976834,0.2679055,3.958771,0.4981632,0.4720975,0.3661164,0.2644581,0,1.602528,3.204676,0.3675566,3.715946
Gene5478,4.980777,3.875742,5.775024,4.030616,1.246169,6.02494,4.558259,7.401688,0.5440531,0.4062148,0.791208,0,5.854415,6.442348,6.957755,11.41199
Gene5479,0.493151,4.224625,1.046446,1.712118,4.535878,3.036988,4.281872,4.727229,5.067741,5.808325,5.99601,0,3.421078,4.398468,10.4271,5.161276
Gene5480,2.743323,3.130048,2.838499,3.00088,5.353281,6.919794,10.66072,11.88887,1.361666,1.036821,1.111283,0.9219816,9.31561,10.22955,5.659882,5.079726
Gene5481,2.77E-05,2.025213,1.21E-10,0.000114218,1.82E-08,4.15E-13,1.29E-05,7.01E-10,0,0,0,0,0,0,0.2460357,1.56E-06
Gene5482,1.44E-23,2.75E-22,2.58E-22,4.27E-14,6.00E-23,1.26E-22,5.97E-25,4.38E-25,0,0,0,0,2.40E-23,1.66E-22,1.18E-22,1.93E-23
Gene5483,10.76553,12.56761,12.57492,14.40293,12.49487,15.08917,20.5413,20.59365,0.4059052,0.1111079,1.254009,0,26.4886,25.73799,19.56806,25.90163
Gene5484,0.5398598,0.09696532,0.7124249,1.020537,0,0.5992023,0.5007506,0.488642,0,0,0,0,1.029274,0,0,0.1862816
Gene5485,0.4585639,1.127257,0.600498,1.348689,0.8936222,0.4528434,0.9624204,0.5942508,7.56E-07,0.07931159,0.2007376,0,0.2753958,0.1535982,0.117232,0.2474658
Gene5486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5487,4.899507,2.792663,4.052588,4.885955,3.424456,5.265726,3.472075,4.118951,3.236911,0.7090887,2.552183,0.2369925,4.822477,4.534867,3.386268,4.732525
Gene5488,0,0,0,0,0,0,1.57E-37,0,0,0,0,0,0,0,0,0
Gene5489,1.26E-14,3.52E-20,1.56E-18,1.80E-18,4.71E-14,2.62E-11,0.008388422,4.78E-07,2.74E-15,1.10E-17,2.86E-13,0,0.005100354,0,5.14E-06,0.2320718
Gene5490,8.50208,8.144725,10.00407,11.15638,9.38305,7.916759,6.232574,7.69962,5.49E-10,1.38E-12,5.09E-19,5.61E-14,4.616654,5.575302,5.922334,7.048417
Gene5491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5493,36.88726,24.42594,23.63712,37.61404,22.05653,24.52309,35.36676,42.56766,9.946077,2.752299,10.24084,3.038086,30.48146,38.92635,48.34641,39.1704
Gene5494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5496,0.3874519,0.150621,1.233461,0.2979027,0.3665117,0.1865145,0.01516361,0.05909231,1.284401,0.02892154,1.426053,0,0.006645191,9.35E-21,1.81E-20,0.3957253
Gene5497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5499,4.81E-50,9.69E-20,3.11E-19,2.22E-22,1.17E-13,2.04E-23,5.49E-40,1.28E-53,9.31E-36,4.79E-53,1.76E-50,0,1.60E-19,4.45E-23,1.01E-21,2.18E-47
Gene5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5501,1.70E-17,6.13E-17,9.24E-26,0.2055737,1.59E-15,1.71E-23,5.15E-24,1.50E-20,5.51E-23,3.37E-17,4.71E-05,4.94E-10,1.23E-18,1.51E-22,0.2072489,2.37E-22
Gene5502,0.4565267,0.03887257,1.10E-05,0.06140107,0.5203634,0.05059966,0.1534214,7.14E-14,3.14E-45,3.94E-44,2.72E-57,0,0.000520597,0.2513706,0.06604234,0.2025072
Gene5503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5504,9.12E-32,0,0,0,0,9.79E-31,6.68E-17,0.3396221,0,0,0,0,3.12E-15,0,0.1641308,0.3625827
Gene5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5506,0,0,0,0,0,0,0,2.75E-49,2.98E-45,0,0,0,1.65E-38,0,0,1.19E-32
Gene5507,6.60E-17,0.009846691,0.05379215,2.94E-26,0.1831728,0.0859154,4.96E-23,0.02891606,1.22E-34,5.48E-25,1.57E-24,9.60E-24,0.1711644,0.2269256,0.1123879,8.18E-05
Gene5508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5509,2.318152,2.811012,1.758866,4.753685,5.237966,0.9353329,0.7600678,0.5150243,0,0,1.23E-07,0,0.2877736,0.08928286,0.1010402,0.3436756
Gene5510,0,0.04980321,0.05280054,0,0,0,0.04291482,0,0,0,0,0,0,0,0,0.01859753
Gene5511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5512,2732.438,2659.872,2541.894,2253.625,1434.348,2631.29,2221.592,2126.302,2320.842,2234.868,2180.618,4252.602,2050.253,1963.811,1834.226,2008.857
Gene5513,0.7090152,1.338879,0.6416233,2.551257,0.08055218,0.5668447,3.16633,4.029836,1.12028,0.1875565,8.803598,0.9169447,0.7086779,3.605691,0.6987842,1.055479
Gene5514,0,0,0,0,0.3180144,0.260484,0,0,1.494843,0,5.179061,0,0.1072522,0.1997947,0,0
Gene5515,0,2.47E-53,0,6.02E-52,0,0,0,0.08831901,0,0,0,0,0,0,0,0
Gene5516,6.677675,11.46027,9.319753,9.522519,16.09105,14.8241,11.6447,11.46511,5.129215,0.7743576,3.352911,7.92E-16,10.58243,17.55769,12.24745,8.764261
Gene5517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5518,1.04E-55,0.05958063,1.29E-42,0.06013003,0.1384709,0.2398365,0.287562,0.4179474,0.07220812,1.75E-60,0.06871791,2.21E-17,0.465858,0.2482291,0.3503073,0.6599382
Gene5519,1.57176,3.016243,0.8154799,2.49914,6.929017,0.4566702,2.283812,2.643956,2.77E-26,2.08E-23,7.11E-17,0,1.401988,1.696606,2.091379,4.861404
Gene5520,3.707321,3.747841,4.21677,3.981711,2.577836,3.23503,4.18854,4.942256,0.9705061,0.1381619,1.269877,0,7.270693,4.175735,5.338065,5.986144
Gene5521,6.06E-23,8.80E-20,6.31E-16,9.98E-20,4.43E-14,2.09E-14,1.48E-20,7.86E-19,5.42E-17,6.15E-20,3.67E-12,1.50E-22,1.83E-20,8.04E-19,1.53E-19,2.30E-11
Gene5522,3.506003,4.244726,3.705082,3.858826,3.910796,3.997504,5.964992,5.460308,0.04037195,0,0.07369674,0.3168178,5.631744,5.262632,6.226148,5.264955
Gene5523,2.746938,2.921583,3.122273,3.220745,4.801768,3.541951,9.21788,11.60488,0.7444939,0.1279271,3.240632,0,14.18334,13.60422,10.77077,12.83487
Gene5524,6.648738,7.769267,6.396388,8.399183,10.53261,10.61361,13.58953,13.74447,6.823492,4.003986,8.605004,2.597111,14.52469,13.87292,12.72628,12.70382
Gene5525,0,0.0128036,0,0,0,0,0,0,0,0,0,0,0,0,0,0
