gene,A1,A2,A3,A4,I1,I2,I3,I4,L1,L2,L3,L4,S1,S2,S3,S4
Gene3251,30,33,26,26,26,33,34,32,12,3,14,2,33,34,32,36
Gene3252,3,4,5,5,2,8,9,10,11,2,11,0,10,8,10,8
Gene3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3257,0,0,0,0,0,0,1,0,2,1,1,10,1,0,1,0
Gene3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3259,1,0,0,0,0,1,1,0,1,0,1,0,2,3,2,1
Gene3260,2,4,1,2,0,9,5,4,3,0,7,0,10,5,6,5
Gene3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3262,4,4,2,2,7,2,5,4,1,1,1,0,7,5,9,6
Gene3263,8,13,13,13,11,19,14,11,3,1,6,0,16,16,15,11
Gene3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3265,0,0,0,0,0,0,0,1,1,0,4,0,1,0,0,1
Gene3266,0,0,1,1,1,1,2,2,1,0,0,0,2,1,1,3
Gene3267,1,0,0,0,0,1,1,3,0,0,0,0,3,3,3,4
Gene3268,3,2,3,4,3,5,11,11,0,0,0,0,14,12,17,14
Gene3269,1,1,1,1,1,2,4,4,6,1,5,0,6,5,7,4
Gene3270,1,1,1,1,1,3,5,5,4,1,4,0,6,6,6,5
Gene3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3272,4,5,5,6,6,8,13,8,0,0,0,0,9,9,12,11
Gene3273,0,1,0,0,1,1,2,3,0,0,0,0,4,3,2,6
Gene3274,8,6,8,9,10,14,23,25,3,0,1,0,25,27,33,26
Gene3275,8,7,6,5,4,7,12,10,2,1,5,0,11,9,8,8
Gene3276,5,7,6,6,4,4,3,3,0,0,0,0,4,3,3,5
Gene3277,29,29,28,40,66,35,34,34,28,26,32,6,31,34,33,33
Gene3278,0,1,0,1,1,1,1,1,0,0,0,0,1,2,2,1
Gene3279,113,96,72,130,44,38,47,79,14,26,9,823,35,23,32,33
Gene3280,42,36,35,29,15,47,45,47,133,16,92,31,45,40,40,49
Gene3281,10,17,16,14,15,17,18,16,15,10,12,4,22,20,15,17
Gene3282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3283,3,3,3,4,7,7,12,14,0,0,0,0,13,16,18,15
Gene3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3285,5,3,6,6,6,9,9,10,1,0,2,1,16,14,14,17
Gene3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3287,3,4,3,4,3,4,2,4,2,2,1,1,1,4,3,4
Gene3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3289,8,8,7,7,13,17,27,27,13,4,26,5,27,26,25,33
Gene3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3292,0,0,0,0,0,0,1,1,0,0,1,0,2,2,1,1
Gene3293,11,10,15,8,7,13,9,9,12,12,2,0,6,7,4,6
Gene3294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3296,76,60,70,59,23,26,25,27,1,2,0,0,20,14,14,20
Gene3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3300,1,0,0,0,0,0,2,2,0,0,0,0,1,1,1,1
Gene3301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3302,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0
Gene3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3305,8,6,10,15,4,1,8,6,24,7,19,0,0,0,3,0
Gene3306,1,4,2,0,0,0,0,7,4,0,5,0,2,4,2,4
Gene3307,1,0,0,1,10,9,13,10,109,14,78,35,12,11,12,1
Gene3308,0,0,0,0,0,0,0,0,66,19,21,2,0,1,0,0
Gene3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3314,2,1,2,0,0,11,18,14,5,0,11,0,24,33,32,27
Gene3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3318,0,0,0,0,0,2,0,2,0,0,1,0,6,6,4,3
Gene3319,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Gene3320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3322,0,2,0,0,3,0,1,2,0,0,0,0,3,0,0,1
Gene3323,8,7,9,8,13,20,27,28,36,6,38,10,30,32,24,22
Gene3324,4,6,4,5,8,8,8,9,5,3,8,0,9,10,9,10
Gene3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3326,11,11,11,13,14,15,24,23,19,4,24,5,31,30,31,30
Gene3327,0,1,1,1,0,1,2,3,0,0,1,0,3,3,4,4
Gene3328,23,21,25,21,25,35,39,40,51,20,54,31,48,48,42,44
Gene3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3330,14,15,14,14,16,16,18,18,1,1,3,1,16,15,16,17
Gene3331,1,1,2,2,2,4,5,4,2,0,5,0,5,4,5,6
Gene3332,1,0,1,1,1,2,2,2,0,0,1,0,3,2,2,2
Gene3333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Gene3334,2,1,0,0,0,1,0,1,0,0,1,0,1,1,0,2
Gene3335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3339,57,84,72,75,109,74,69,63,36,59,41,22,59,54,54,61
Gene3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3341,2,3,3,3,5,4,6,5,21,18,22,15,6,6,5,6
Gene3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3343,2,1,2,2,4,4,9,8,2,0,4,0,9,10,5,8
Gene3344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Gene3345,4,7,5,5,5,5,7,7,4,3,4,0,7,6,6,3
Gene3346,1,1,0,1,1,1,3,3,2,0,2,0,2,2,1,2
Gene3347,1,3,2,2,4,8,3,5,0,0,0,0,8,10,6,11
Gene3348,0,0,0,0,0,0,1,4,0,0,1,0,5,2,3,3
Gene3349,26,30,27,30,41,27,27,28,32,24,63,14,36,37,34,38
Gene3350,21,29,25,26,40,25,33,30,4,5,12,4,30,34,32,27
Gene3351,0,0,0,0,1,1,2,2,0,0,2,0,0,1,1,4
Gene3352,228,220,199,190,140,115,108,89,240,166,195,203,79,105,91,91
Gene3353,11,14,14,13,21,13,17,18,18,15,15,16,20,18,16,18
Gene3354,25,28,27,36,70,50,62,61,44,31,41,17,60,64,50,49
Gene3355,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Gene3356,1,3,1,1,1,2,2,2,6,1,4,1,1,3,1,2
Gene3357,4,0,4,8,4,5,4,4,5,1,7,0,5,6,5,5
Gene3358,1,1,1,2,3,1,1,3,0,0,1,0,2,4,2,4
Gene3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3360,78,66,65,70,63,84,86,96,25,12,28,15,82,81,69,80
Gene3361,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Gene3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3363,1,1,2,3,0,0,0,1,11,2,11,3,3,2,2,1
Gene3364,9,11,9,6,6,12,9,11,39,18,30,22,7,11,13,11
Gene3365,21,22,23,23,38,33,39,39,37,16,28,11,51,48,50,49
Gene3366,4,3,3,3,1,3,5,5,47,31,44,48,8,7,7,9
Gene3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3368,0,0,0,0,0,0,0,0,10,6,10,0,0,0,0,0
Gene3369,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
Gene3370,13,16,14,15,25,19,19,20,4,7,7,2,25,21,22,17
Gene3371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3372,0,0,0,0,0,0,0,0,4,1,5,1,0,0,0,0
Gene3373,12,16,11,8,17,20,19,13,19,10,13,3,13,16,13,17
Gene3374,6220,6027,6245,5813,5472,6119,5369,4957,4404,3977,4358,8708,4707,4684,4181,4737
Gene3375,3,3,4,3,6,6,11,10,12,1,10,0,12,14,15,12
Gene3376,1,0,0,0,0,0,0,1,1,0,3,1,1,1,0,1
Gene3377,48,34,39,38,31,42,37,35,0,0,0,4,43,35,39,41
Gene3378,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Gene3379,17,13,16,15,7,12,8,10,1,2,4,5,5,3,6,4
Gene3380,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Gene3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3382,138,147,137,144,166,126,155,142,12,4,4,5,122,128,161,146
Gene3383,3,3,3,1,5,3,4,4,173,171,132,169,8,6,5,6
Gene3384,6,2,2,4,0,2,4,7,0,0,0,0,4,8,0,8
Gene3385,22,25,27,26,38,39,36,39,25,18,47,14,56,66,57,56
Gene3386,1,0,1,0,0,1,3,5,5,0,4,0,2,4,4,4
Gene3387,10,8,7,10,16,15,12,13,24,29,39,44,16,15,13,12
Gene3388,187,210,185,224,451,306,237,236,430,361,356,241,253,263,258,252
Gene3389,8,7,12,8,14,18,21,22,11,2,13,0,24,23,23,21
Gene3390,3,6,3,6,5,9,9,8,29,6,22,10,4,10,6,2
Gene3391,0,1,1,2,6,0,0,2,19,11,8,6,3,4,3,3
Gene3392,0,3,0,0,0,1,1,2,3,0,0,0,2,1,0,0
Gene3393,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,4
Gene3394,0,1,1,1,1,1,1,2,25,12,37,12,4,2,1,3
Gene3395,1,2,1,2,5,3,5,5,4,2,4,0,5,5,4,4
Gene3396,30,27,27,28,20,25,34,38,7,3,16,9,23,20,23,27
Gene3397,5,7,7,7,5,5,9,8,4,1,6,1,11,11,12,12
Gene3398,29,29,35,32,41,31,30,22,55,19,55,29,24,25,25,33
Gene3399,1,0,0,0,0,1,1,2,0,0,0,0,3,2,1,1
Gene3400,5,6,6,6,5,6,10,10,0,0,0,0,15,15,16,17
Gene3401,2,1,2,4,2,1,3,4,0,0,0,0,3,1,3,3
Gene3402,29,39,45,15,25,32,17,14,45,39,7,35,15,31,13,17
Gene3403,87,107,84,102,109,67,60,63,129,93,68,9,56,40,50,45
Gene3404,1,0,0,0,0,1,1,1,0,0,0,0,5,3,3,1
Gene3405,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene3406,0,0,1,0,1,0,1,2,0,1,2,0,0,0,0,5
Gene3407,0,0,0,0,0,0,0,0,5,0,11,1,0,0,2,0
Gene3408,3,4,1,2,0,1,3,2,0,0,0,0,0,0,1,0
Gene3409,11,6,15,3,10,16,8,8,7,3,2,0,14,17,12,14
Gene3410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3411,0,0,0,0,0,1,1,1,3,0,3,0,1,1,1,0
Gene3412,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1
Gene3413,2,2,4,3,2,4,5,6,2,1,8,2,3,3,3,3
Gene3414,6,8,7,9,14,7,11,10,26,18,31,8,12,15,11,11
Gene3415,12,9,8,6,11,11,10,11,0,0,0,0,11,7,6,10
Gene3416,4,4,4,4,3,2,5,6,9,4,12,4,7,5,5,6
Gene3417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3418,3,1,1,1,1,4,6,6,3,0,3,0,8,7,6,5
Gene3419,1,2,2,2,1,2,2,3,0,0,0,0,2,2,1,2
Gene3420,8,6,4,6,4,4,5,5,17,1,13,2,5,7,6,4
Gene3421,14,19,18,19,24,22,29,34,31,9,27,2,34,39,36,35
Gene3422,43,41,45,44,61,49,45,39,0,0,0,0,29,27,32,39
Gene3423,1,1,1,1,0,3,8,9,1,0,3,0,12,11,12,13
Gene3424,1,1,1,1,1,2,2,2,0,2,0,0,4,2,0,2
Gene3425,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0
Gene3426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3428,3,4,4,3,4,8,10,12,0,0,0,0,12,11,10,12
Gene3429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gene3430,9,14,12,9,20,14,13,10,26,51,10,3,9,9,9,10
Gene3431,1,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0
Gene3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3433,16,10,18,12,10,15,24,22,18,2,17,3,24,24,24,26
Gene3434,4,6,5,8,9,7,9,12,15,2,12,0,12,8,6,13
Gene3435,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0
Gene3436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3437,1,1,1,1,1,1,1,3,0,0,0,0,2,1,1,2
Gene3438,5,5,5,5,5,6,11,10,4,1,5,0,14,14,12,13
Gene3439,9,10,11,12,12,9,9,12,626,215,572,28,6,12,9,10
Gene3440,2,1,1,1,7,3,3,3,8,1,8,0,6,6,6,4
Gene3441,11,13,11,14,19,14,13,13,10,4,11,6,14,15,13,13
Gene3442,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,1
Gene3443,12,14,14,17,23,19,21,22,60,35,87,39,23,22,22,23
Gene3444,18,15,17,21,13,29,41,38,33,3,37,2,50,42,49,37
Gene3445,3,3,1,3,8,11,2,8,4,0,4,1,8,7,2,4
Gene3446,5,6,6,8,10,7,7,8,0,1,1,0,12,10,17,14
Gene3447,19,14,18,16,25,28,28,26,0,0,0,0,19,14,32,29
Gene3448,3,3,2,4,4,7,7,8,1,0,2,0,9,7,6,8
Gene3449,0,0,0,0,0,1,1,1,0,0,0,0,1,2,2,1
Gene3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3451,1,1,1,1,1,1,3,4,0,0,0,0,4,4,4,4
Gene3452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3453,1,2,2,1,2,0,4,2,0,2,0,0,1,5,0,0
Gene3454,3,4,3,4,8,12,14,13,3,1,5,1,16,21,16,19
Gene3455,0,2,0,0,0,1,1,0,0,0,0,0,5,4,2,3
Gene3456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3457,0,0,1,1,2,1,2,1,0,0,0,0,0,1,0,2
Gene3458,13,10,13,12,9,11,33,33,4,0,8,2,16,17,14,17
Gene3459,0,3,0,0,7,11,15,8,10,33,12,79,19,9,6,9
Gene3460,285,297,273,236,336,247,167,172,1694,4197,919,1815,159,182,183,190
Gene3461,131,168,128,117,126,111,120,125,51,36,45,50,95,87,101,97
Gene3462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3463,3,0,0,0,0,0,7,1,0,0,4,2,0,3,0,2
Gene3464,8,6,7,11,19,12,13,17,22,10,23,1,23,25,31,25
Gene3465,146,122,115,122,68,108,126,129,0,0,0,0,72,61,74,79
Gene3466,36,38,38,41,37,34,32,32,0,0,0,0,23,24,30,23
Gene3467,50,47,47,48,89,62,35,37,35,26,33,66,73,69,82,92
Gene3468,13,12,14,15,13,14,19,18,0,0,0,0,13,10,20,17
Gene3469,0,0,0,0,1,1,3,4,2,0,5,1,3,6,2,3
Gene3470,12,14,15,20,36,19,37,40,33,13,34,4,39,40,33,28
Gene3471,2,3,6,4,4,10,9,11,11,2,11,1,13,14,12,12
Gene3472,2,3,0,0,4,0,2,1,0,2,2,1,1,1,2,2
Gene3473,0,4,0,1,3,1,1,5,2,5,5,0,0,5,4,5
Gene3474,24,26,27,29,22,24,32,28,4,0,5,2,30,27,31,34
Gene3475,0,0,1,0,0,0,0,2,0,0,5,0,0,1,1,2
Gene3476,13,16,13,15,12,18,14,16,59,9,48,11,17,22,18,12
Gene3477,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Gene3478,9,10,9,9,19,12,14,18,3,1,11,0,20,20,23,20
Gene3479,1,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0
Gene3480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3481,1,2,0,3,0,2,1,3,0,0,2,0,2,5,1,3
Gene3482,0,0,0,0,0,0,0,0,3,1,10,1,1,1,1,2
Gene3483,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Gene3484,11,2,9,8,7,6,14,16,3,1,7,4,12,9,11,19
Gene3485,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,0
Gene3486,21,20,20,18,18,31,46,44,24,6,32,13,48,50,46,45
Gene3487,12,15,16,16,18,14,8,10,19,17,14,9,14,10,15,11
Gene3488,3,3,3,4,4,2,5,2,0,0,0,0,4,4,2,5
Gene3489,0,0,2,1,0,1,2,2,0,0,0,0,4,2,4,3
Gene3490,2,2,1,1,0,2,3,3,0,0,0,0,0,1,0,0
Gene3491,0,0,0,0,0,1,0,3,0,0,0,0,6,2,3,4
Gene3492,1,0,0,0,1,5,2,5,0,0,0,0,5,7,6,9
Gene3493,0,0,0,0,0,0,7,2,0,0,0,0,5,9,8,0
Gene3494,1,0,1,1,3,3,4,4,0,0,0,0,4,3,2,3
Gene3495,23,31,25,23,18,24,24,22,14,7,31,7,23,16,17,22
Gene3496,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Gene3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3498,1,1,1,1,4,4,8,8,3,0,4,0,10,9,11,5
Gene3499,13,22,16,18,15,21,19,19,10,3,9,0,18,25,17,21
Gene3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3502,4,1,3,4,2,1,0,0,0,0,0,0,2,1,2,3
Gene3503,2,0,1,1,1,3,2,2,0,0,1,0,4,2,3,3
Gene3504,4,5,2,2,6,7,5,8,13,3,11,5,6,5,5,8
Gene3505,13,17,12,9,40,26,23,19,0,2,1,0,10,14,14,17
Gene3506,1,2,2,3,3,1,5,6,0,0,0,0,4,3,4,3
Gene3507,83,67,68,51,36,46,52,56,0,0,0,0,36,32,48,32
Gene3508,16,19,14,20,5,17,20,16,0,0,0,0,13,16,13,21
Gene3509,91,127,107,103,170,139,108,98,95,118,60,70,127,126,143,147
Gene3510,82,96,87,85,101,58,65,64,0,0,0,0,49,49,68,47
Gene3511,33,31,36,37,41,42,47,47,50,22,67,16,44,45,47,52
Gene3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3513,5,6,5,6,5,10,11,10,6,0,5,0,7,10,9,11
Gene3514,5,3,4,2,4,5,9,8,8,2,10,12,5,5,4,6
Gene3515,10,9,11,9,15,22,28,29,11,2,14,5,35,33,38,36
Gene3516,45,50,50,54,77,60,58,55,57,46,54,18,56,52,53,52
Gene3517,4,7,5,7,7,10,10,9,29,6,20,4,5,10,9,8
Gene3518,30,36,35,34,48,38,39,39,39,13,37,20,38,39,41,28
Gene3519,0,0,0,0,1,6,5,0,0,7,0,1,8,1,0,13
Gene3520,2,0,2,3,0,0,0,1,0,1,0,0,1,0,0,2
Gene3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3522,24,27,24,25,33,28,26,25,19,15,16,7,24,22,26,23
Gene3523,0,1,1,2,8,5,8,7,0,0,1,0,8,11,6,9
Gene3524,17,12,16,14,6,10,13,15,0,0,0,0,17,11,7,12
Gene3525,16,14,11,16,22,23,22,17,12,3,8,2,21,22,19,21
Gene3526,3,6,1,1,3,9,5,8,1,0,0,0,4,5,8,6
Gene3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3529,2,4,1,3,5,4,2,1,0,2,0,0,4,3,1,2
Gene3530,11,12,11,11,20,13,18,17,8,8,8,5,12,12,12,11
Gene3531,7,7,7,8,8,7,11,11,4,1,5,0,12,13,15,14
Gene3532,11,8,7,9,3,2,10,14,21,5,26,0,4,4,3,3
Gene3533,0,3,5,6,9,10,10,6,1,2,1,0,10,11,10,6
Gene3534,0,0,0,1,1,1,3,2,0,0,0,0,2,3,2,3
Gene3535,11,9,13,10,12,12,14,11,2,0,1,0,9,13,14,11
Gene3536,5,7,9,8,26,18,24,23,43,18,41,9,23,25,30,21
Gene3537,88,118,115,105,192,145,139,126,295,151,159,101,138,154,146,124
Gene3538,3,2,3,2,6,3,7,6,6,0,5,2,10,7,6,5
Gene3539,7,5,6,7,8,2,3,4,9,1,10,1,3,3,4,6
Gene3540,25,26,27,30,41,32,43,40,18,11,17,9,38,34,31,33
Gene3541,7,5,10,7,8,7,9,12,6,3,9,2,9,11,10,7
Gene3542,8,5,3,2,6,3,3,3,49,10,23,5,1,1,1,2
Gene3543,3,3,4,2,4,2,1,2,76,31,64,22,2,1,1,1
Gene3544,547,681,535,471,445,549,412,404,359,497,249,343,388,377,369,395
Gene3545,1,2,2,3,4,3,8,10,1,0,1,0,9,10,7,5
Gene3546,7,7,10,6,13,18,10,11,54,12,40,25,15,16,22,16
Gene3547,1,1,0,3,3,3,3,6,0,0,2,0,5,9,4,1
Gene3548,3,3,2,0,2,1,5,3,0,0,0,0,4,1,7,8
Gene3549,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,1
Gene3550,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Gene3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3552,18,19,19,19,25,26,35,36,15,4,21,5,49,49,50,45
Gene3553,29,36,32,33,54,43,43,43,19,7,13,0,47,44,48,36
Gene3554,60,63,63,71,123,115,129,125,47,29,68,34,121,121,113,127
Gene3555,18,15,15,18,38,38,34,32,6,7,13,13,42,49,55,47
Gene3556,5,5,3,5,7,7,11,9,10,0,11,0,9,13,10,9
Gene3557,24,21,18,24,19,33,41,47,23,12,46,14,62,62,54,65
Gene3558,13,15,18,18,17,33,38,39,22,3,40,3,44,55,48,55
Gene3559,13,9,12,7,11,24,37,29,8,4,17,12,49,34,40,33
Gene3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3564,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
Gene3565,3,3,2,2,2,4,2,3,1,0,2,0,2,2,3,1
Gene3566,7,14,10,11,18,11,16,17,30,15,22,5,20,19,19,20
Gene3567,6,4,4,6,10,9,13,15,8,2,8,0,18,15,18,14
Gene3568,0,0,0,1,0,1,3,5,1,1,1,0,4,4,6,4
Gene3569,14,10,13,14,10,11,13,15,0,0,0,0,8,7,9,8
Gene3570,3,3,3,3,1,8,4,10,1,0,0,0,10,19,16,13
Gene3571,5,4,2,3,5,7,17,10,7,0,5,0,12,13,21,19
Gene3572,36,30,35,37,26,44,66,73,31,5,47,16,80,82,61,79
Gene3573,4,7,11,11,19,25,35,28,21,13,28,2,34,37,39,34
Gene3574,5,4,3,4,5,5,8,8,0,0,2,0,7,7,4,7
Gene3575,259,225,172,129,89,139,124,121,227,269,201,354,98,111,101,100
Gene3576,154,155,102,99,99,100,76,81,22,23,26,123,63,64,64,72
Gene3577,19,15,20,15,27,18,15,12,32,20,22,13,16,18,15,16
Gene3578,1,2,2,3,4,0,1,1,1001,286,519,142,1,1,0,0
Gene3579,0,1,0,1,1,1,1,2,16,11,20,9,3,2,2,2
Gene3580,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gene3581,8,3,0,12,0,16,31,31,15,0,9,0,8,10,11,24
Gene3582,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Gene3583,1,6,2,5,6,8,10,7,6,2,17,3,10,16,11,8
Gene3584,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Gene3585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3587,2,1,0,0,1,1,2,2,52,35,51,29,3,2,4,4
Gene3588,11,12,10,10,9,6,8,7,0,0,1,0,6,4,2,4
Gene3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3590,1,1,2,1,3,2,1,1,0,0,0,0,2,2,1,1
Gene3591,2,4,2,3,9,8,3,7,6,0,3,0,6,3,6,7
Gene3592,19,19,20,21,20,18,19,23,7,5,7,4,18,19,19,18
Gene3593,3,3,2,1,6,10,13,14,0,0,0,0,18,21,20,20
Gene3594,133,147,146,152,150,110,130,137,0,0,0,0,79,70,76,88
Gene3595,139,90,89,95,67,122,172,197,15,2,23,6,94,79,83,86
Gene3596,13,14,17,18,20,16,14,15,144,104,146,35,25,24,27,20
Gene3597,8,6,11,10,10,18,31,34,11,1,20,2,46,51,50,39
Gene3598,15,13,11,14,11,12,22,26,0,0,1,0,23,19,21,26
Gene3599,1,2,1,1,2,2,3,3,0,0,0,0,5,4,4,6
Gene3600,26,27,25,26,37,27,24,21,36,29,20,0,24,29,27,22
Gene3601,1,0,1,0,1,2,1,2,0,0,0,0,1,2,1,1
Gene3602,1,0,1,0,1,2,1,2,0,0,0,0,1,2,1,1
Gene3603,5,7,7,8,18,16,22,23,21,5,17,3,27,30,30,23
Gene3604,3,3,3,2,6,7,7,7,0,2,1,1,6,5,3,7
Gene3605,1,0,1,1,0,1,1,2,8,4,14,5,2,1,2,3
Gene3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3607,13,10,14,11,11,17,15,17,10,2,12,9,21,24,20,18
Gene3608,2,2,2,3,1,3,9,11,5,0,9,0,11,10,12,13
Gene3609,2,1,1,2,2,2,2,3,3,2,4,2,3,2,2,2
Gene3610,5,0,0,0,2,0,0,0,4,1,0,0,9,4,0,0
Gene3611,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
Gene3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene3614,0,1,1,0,0,1,0,1,0,0,0,0,2,1,0,0
Gene3615,3,3,2,2,2,6,8,10,0,0,1,0,8,8,10,9
Gene3616,15,12,18,13,14,19,26,25,10,5,19,7,30,30,32,32
